Ticker,Sector,Market Cap,P/E Ratio,Average Return,Volatility
MUKTAARTS.NS,Communication Services,1976429696.0,,0.0027842400464167458,0.03673432368457642
MUNJALAU.NS,Consumer Cyclical,13136999424.0,32.59801,0.00454878048034388,0.035648640223275345
MUNJALSHOW.NS,Consumer Cyclical,6153228288.0,20.526035,8.32692114436151e-05,0.02487474552483353
MURUDCERA.NS,Industrials,3100521216.0,53.291668,0.0009560925800349702,0.037220903509625404
MUTHOOTCAP.NS,Financial Services,6461426176.0,13.261534,0.0029087565242583713,0.03012546721319377
MUTHOOTFIN.NS,Financial Services,724461879296.0,16.233807,0.0007775014771898965,0.015878386831900407
NACLIND.NS,Basic Materials,10399855616.0,,-0.0015842226008861938,0.020984536372726695
NAGAFERT.NS,Basic Materials,6183991296.0,0.31253785,0.0005689100311463182,0.0314032342010049
NAGREEKCAP.NS,Financial Services,364454752.0,2.1981494,0.0037916194166424484,0.031071717708243157
NAGREEKEXP.NS,Consumer Cyclical,1209659904.0,17.528036,0.00259752558462597,0.03832300671837858
NAHARCAP.NS,Financial Services,5497770496.0,21.32593,0.0014019065376429634,0.02607148392513696
NAHARINDUS.NS,Consumer Cyclical,6137353216.0,37.427444,0.001677568716404431,0.028219205528175344
NAHARPOLY.NS,Consumer Cyclical,6125608448.0,37.74697,0.0028812016573194297,0.03742094799173773
NAHARSPING.NS,Consumer Cyclical,9975662592.0,,0.0006399951885270081,0.028907057638555566
NAM-INDIA.NS,Financial Services,445285957632.0,34.02032,0.002053498363707808,0.028709719229120103
NATCOPHARM.NS,Healthcare,252034646016.0,15.385415,0.0031578487216357694,0.020691994111997868
NATHBIOGEN.NS,Basic Materials,3590045696.0,9.174842,0.0002888122285207322,0.025634336358965257
NATIONALUM.NS,Basic Materials,438752542720.0,19.565111,0.003039749522699071,0.031151742593926262
NAUKRI.NS,Communication Services,989739810816.0,212.74597,0.002099567613510268,0.019442921864680517
NAVINFLUOR.NS,Basic Materials,175712960512.0,68.02361,0.0009133771216351932,0.02086547354954789
NAVKARCORP.NS,Industrials,20425428992.0,,0.003106803133599925,0.03756166025712793
NAVNETEDUL.NS,Communication Services,30912305152.0,3.49001,-0.0004886567402725133,0.0196349831156066
NBCC.NS,Industrials,261953994752.0,61.018864,0.0013468026711125143,0.034734702640430104
NBIFIN.NS,Financial Services,5819077632.0,74.06348,0.002665316737055795,0.029974093945107378
NCC.NS,Industrials,193439662080.0,23.25283,0.002363828205847712,0.02969235466872391
NCLIND.NS,Basic Materials,9475819520.0,12.612282,0.00022280892973536038,0.021155761129090875
NDGL.NS,Financial Services,5642450432.0,13.386914,0.007370926627010208,0.03800337906080062
NDL.NS,Consumer Cyclical,8447031808.0,8.197184,0.004328361557293577,0.04332941697259753
NDRAUTO.NS,Consumer Cyclical,17184897024.0,40.819668,0.005631387739492667,0.04464313758817018
NDTV.NS,Communication Services,11350164480.0,,-0.0011356660476842207,0.029008470317746
NECCLTD.NS,Industrials,3739008768.0,40.467392,0.0038251182954119026,0.0373649442931295
NECLIFE.NS,Healthcare,8207942144.0,135.51851,0.0013608531815361093,0.03629490622935215
NELCAST.NS,Industrials,10434924544.0,18.91798,-0.0015733113464159825,0.024215634056877638
NELCO.NS,Technology,21930764288.0,105.26834,0.0029071061416298897,0.03553567289046124
NEOGEN.NS,Basic Materials,56010969088.0,147.10472,0.0035096154503150494,0.03021939571753515
NESCO.NS,Industrials,70312034304.0,18.72584,0.0015724585830510316,0.02118607117579598
NESTLEIND.NS,Consumer Defensive,2213366988800.0,74.63101,-0.0007225193933360945,0.01142894896951772
NETWORK18.NS,Communication Services,126999117824.0,,0.0008996699434109852,0.030852573907554935
NEULANDLAB.NS,Healthcare,177050828800.0,63.291805,0.006003118440141474,0.0383870138377023
NEWGEN.NS,Technology,176793976832.0,62.487637,0.0024391986260404322,0.02868873600184232
NEXTMEDIA.NS,Communication Services,501027808.0,,0.0006093403370748005,0.03427750291056344
NFL.NS,Basic Materials,57103372288.0,21.703358,0.002225890318596553,0.037869672707171176
NH.NS,Healthcare,262191939584.0,33.6711,0.00033129355247041927,0.01752282230005403
NHPC.NS,Utilities,827205681152.0,32.94,-0.0008134981659939875,0.023786668531136108
NIACL.NS,Financial Services,305704402944.0,22.73497,-0.0007960246285652932,0.03395255103499141
NIITLTD.NS,Consumer Defensive,25722152960.0,55.505848,0.0060590644774080335,0.041331061839639964
NILAINFRA.NS,Real Estate,4836956672.0,25.583334,0.0009785693545032715,0.033704144275958865
NILASPACES.NS,Real Estate,5041785856.0,24.90196,0.0017038027196936633,0.02596030231881083
NILKAMAL.NS,Consumer Cyclical,29060081664.0,25.124176,0.00045212331871563816,0.014831288288918316
NIPPOBATRY.NS,Industrials,4264123136.0,2.9637845,0.00019471827104894056,0.019781343357338436
NIRAJ.NS,Industrials,2330212096.0,21.57249,0.0035069234676317336,0.037129105324731376
NIRAJISPAT.NS,Unknown,141834000.0,17.49741,0.0009592296014052515,0.01033046175292001
NITCO.NS,Industrials,8521040384.0,,0.004117889500172573,0.03424264713220609
NITINFIRE.NS,Unknown,,,0.0,0.0
NITINSPIN.NS,Consumer Cyclical,22288418816.0,15.408085,0.0015200547569634182,0.025555363577251636
NKIND.NS,Consumer Defensive,305723616.0,,-8.46401229405096e-05,0.025667213654333502
NLCINDIA.NS,Utilities,351651921920.0,18.350218,0.0016985754137904695,0.03041393604702298
NMDC.NS,Basic Materials,691536003072.0,11.7398,-0.0003066483672529161,0.02548297682278137
NOCIL.NS,Basic Materials,46340620288.0,33.014267,0.0010248765149852349,0.028561598596178732
NOIDATOLL.NS,Industrials,3072218880.0,,0.006088202289895593,0.031498207829474614
NORBTEAEXP.NS,Consumer Defensive,200690000.0,,0.0029477994851266204,0.03133831277613012
NRAIL.NS,Basic Materials,5926901760.0,6.7113123,-0.001734617028104716,0.025950721398014617
NRBBEARING.NS,Consumer Cyclical,27981561856.0,11.363814,-0.0004361442689541279,0.021534209427614512
NSIL.NS,Financial Services,36232548352.0,52.356594,0.006342530387318519,0.03664708473178734
NTL.NS,Basic Materials,197905824.0,,-0.000283547756412303,0.029165103713083736
NTPC.NS,Utilities,3856366043136.0,20.205791,0.0011473933540833352,0.02206690398474719
NUCLEUS.NS,Technology,31710140416.0,19.15633,-0.00013139027034025474,0.033253556452361985
OAL.NS,Basic Materials,20838275072.0,79.33333,0.00511444235425822,0.03575735442769344
OBEROIRLTY.NS,Real Estate,733312516096.0,31.547005,0.0027905431315571735,0.02270302709786684
OCCL.NS,Basic Materials,2612908032.0,5.9000673,-0.002478369091383512,0.0773578900816585
OFSS.NS,Technology,999732871168.0,40.3226,0.003650199921386748,0.024611796976602773
OIL.NS,Energy,827212496896.0,9.861353,0.0021992747875074405,0.03265635428863759
OLECTRA.NS,Industrials,130713640960.0,116.24178,0.00018473565023181137,0.023470552661620434
OMAXAUTO.NS,Consumer Cyclical,2574071040.0,7.4399014,-0.0001945384984388534,0.030090043341730228
OMAXE.NS,Real Estate,21125023744.0,,0.0022401843019783456,0.033682551125299214
ONELIFECAP.NS,Financial Services,229792016.0,13.23077,0.00045845369117655907,0.023416838430438826
ONEPOINT.NS,Industrials,12656438272.0,63.490574,0.00284462847765315,0.028586106608954793
ONGC.NS,Energy,3302957514752.0,7.418762,0.00011655381989554137,0.02603746743045994
ONMOBILE.NS,Communication Services,8554583040.0,,0.0013860445358095737,0.0343060207729957
ONWARDTEC.NS,Technology,7636899328.0,32.16603,-0.001723266721485806,0.028356541124778138
OPTIEMUS.NS,Technology,57661693952.0,96.17647,0.008606213763384276,0.04440847700165115
OPTOCIRCUI.NS,Unknown,,,0.0,0.0
ORBTEXP.NS,Consumer Cyclical,4749578752.0,12.950035,0.001296603574052713,0.030846295938860277
ORCHPHARMA.NS,Healthcare,76050776064.0,66.667404,0.00346960510687029,0.03201991812995085
ORICONENT.NS,Consumer Cyclical,5279933952.0,3354.0002,-0.0004118004868149594,0.030373406762491565
ORIENTALTL.NS,Industrials,398019776.0,,0.0029638873576068744,0.04288475596677749
ORIENTBELL.NS,Industrials,4619917312.0,713.40906,-0.0009140509053531698,0.024143378008218797
ORIENTCEM.NS,Basic Materials,68938416128.0,45.228493,0.004051376565572015,0.03394992158984644
ORIENTELEC.NS,Consumer Cyclical,51762593792.0,83.3677,0.0015370515989596596,0.026660140539719736
ORIENTHOT.NS,Consumer Cyclical,33603401728.0,80.06383,0.002243056461661882,0.03111704902842049
ORIENTLTD.NS,Consumer Cyclical,1126997504.0,,0.0021072864495173213,0.034103097210264895
ORIENTPPR.NS,Basic Materials,8483159040.0,,-0.0019457055107748272,0.026849076231705123
ORISSAMINE.NS,Basic Materials,48206397440.0,312.50098,0.00264271177729442,0.03992401224031109
ORTEL.NS,Communication Services,67602640.0,,0.0035565032290697978,0.027187712176964595
OSWALAGRO.NS,Real Estate,10905251840.0,270.8,0.00542896369185866,0.0356081309234056
PAGEIND.NS,Consumer Cyclical,535419518976.0,86.20745,0.0027767314594873468,0.016646492633446638
PAISALO.NS,Financial Services,40600576000.0,15.110738,-0.0020125855100970895,0.027338894456514478
PALASHSECU.NS,Consumer Defensive,1657113600.0,,0.002538918780827495,0.0404776393332584
PALREDTEC.NS,Technology,1267175040.0,,-0.00037649042967804916,0.038508557512700076
PANACEABIO.NS,Healthcare,22099255296.0,,0.00881402306687019,0.04235304046102808
PANACHE.NS,Technology,2371079936.0,,0.008266783457241541,0.03813854605726547
PANAMAPET.NS,Energy,22606467072.0,11.298544,0.0013196427452290803,0.02344749747936599
PARACABLES.NS,Technology,21827235840.0,22.28349,0.00044183299917757333,0.029545847976611465
PARAGMILK.NS,Consumer Defensive,25419399168.0,26.723057,0.0008613875124341472,0.030770069526907428
PARSVNATH.NS,Real Estate,8446862848.0,,0.00411972081442908,0.03387761070460896
PATELENG.NS,Industrials,41575022592.0,14.425771,-0.00022005590947037578,0.029979423716820466
PATINTLOG.NS,Industrials,1707633792.0,24.989796,0.0018489966941506867,0.03610611672368577
PCJEWELLER.NS,Consumer Cyclical,74763853824.0,453.36362,0.009653764722070735,0.03593134872574165
PDMJEPAPER.NS,Basic Materials,13540819968.0,10.698424,0.004213939296564771,0.03640808639994653
PEARLPOLY.NS,Consumer Cyclical,624574784.0,41.22222,7.17322606459625e-07,0.033046519368097695
PEL.NS,Financial Services,235391238144.0,,0.0019976079188686402,0.024395522989826442
PENIND.NS,Industrials,26152566784.0,25.393185,0.004150006998585045,0.03860565157284111
PENINLAND.NS,Real Estate,16954972160.0,24.339535,-0.0005300649098629053,0.03668708655024485
PERSISTENT.NS,Technology,868716969984.0,70.92081,0.004443533024212248,0.023422486368583354
PETRONET.NS,Energy,493349994496.0,12.4867115,0.0009823793344938085,0.02168550233510329
PFC.NS,Financial Services,1483231199232.0,6.99782,0.0011867995270627345,0.033795227942008316
PFIZER.NS,Healthcare,241861230592.0,39.21705,0.0017367318260114414,0.01773163536658631
PFOCUS.NS,Communication Services,39326806016.0,,0.0028655009303968242,0.03460230874745166
PFS.NS,Financial Services,27926464512.0,17.893003,0.0013489460948637086,0.036980441538788544
PGEL.NS,Technology,179981352960.0,123.381035,0.010479735225540193,0.04003232213204497
PGHH.NS,Consumer Defensive,504867749888.0,74.6279,-9.455242800194164e-06,0.011673139022744014
PGHL.NS,Healthcare,92461981696.0,42.553097,0.0014450922414186848,0.01433833149224507
PGIL.NS,Consumer Cyclical,47533322240.0,23.638231,0.004857393126863225,0.03435424657108558
PHOENIXLTD.NS,Real Estate,528403824640.0,43.669426,0.0006068330763556044,0.026363901744542066
PIDILITIND.NS,Basic Materials,1589774778368.0,83.32978,0.0006185146612857694,0.012184655255796527
PIIND.NS,Basic Materials,692128251904.0,39.68383,0.002091546644105038,0.014989662703655293
PILANIINVS.NS,Financial Services,69910978560.0,40.3225,0.004695776650672849,0.03705814029765279
PILITA.NS,Consumer Cyclical,3492094464.0,70.61905,0.0026309380201931932,0.03301746353549284
PIONEEREMB.NS,Consumer Cyclical,1517661440.0,46.386795,0.0017244741391164605,0.0317738574271189
PITTIENG.NS,Industrials,47152226304.0,44.054012,0.0039879504138397625,0.022329922541960413
PKTEA.NS,Consumer Defensive,1691433984.0,28.322962,0.0049409614906583054,0.042347137976984965
PLASTIBLEN.NS,Basic Materials,6859848704.0,19.68651,0.0004351548082608243,0.026265991168267222
PNB.NS,Financial Services,1204341047296.0,7.987043,-0.001039265072208753,0.02410589344132064
PNBGILTS.NS,Financial Services,21205178368.0,9.600652,0.0014773815250494371,0.025196757738750113
PNBHOUSING.NS,Financial Services,246123298816.0,14.685271,0.0023914331960034935,0.028835848230674112
PNC.NS,Communication Services,880171840.0,27.621004,0.0005959833836076189,0.03401425595314912
PNCINFRA.NS,Industrials,81130463232.0,6.222944,-0.0018978325213425276,0.03496640691744924
PODDARHOUS.NS,Real Estate,509259872.0,,-0.0026614754305793456,0.021873209683692454
PODDARMENT.NS,Basic Materials,4038711296.0,13.6437025,0.0012691693508373393,0.032296065189355155
POKARNA.NS,Industrials,31546580992.0,29.764208,0.007364845484161237,0.0365985165152762
POLYCAB.NS,Industrials,1011486228480.0,56.495586,0.0009008052877513535,0.019683779791472993
POLYMED.NS,Healthcare,281787596800.0,90.91206,0.004719716011618158,0.02623125685059086
POLYPLEX.NS,Basic Materials,38675558400.0,40.9847,0.0033591097640116585,0.027051544044896885
PONNIERODE.NS,Consumer Defensive,3711938048.0,9.8809805,0.0007115423888220383,0.02650079162779777
POWERGRID.NS,Utilities,2942712676352.0,18.869331,0.0005258191603756482,0.02005628353552567
POWERINDIA.NS,Technology,595011502080.0,303.02933,0.004357986811485877,0.03431249672731736
POWERMECH.NS,Industrials,88647368704.0,33.785397,0.001665041663779343,0.0268958350660603
PPAP.NS,Consumer Cyclical,2605999616.0,,1.2567914539835634e-05,0.024314123074611706
PPL.NS,Industrials,12949369856.0,13.387016,0.003668688545467015,0.030124139794153744
PRAENG.NS,Real Estate,2498106624.0,,0.002629799219008486,0.03505565731236386
PRAJIND.NS,Industrials,131325198336.0,43.670536,0.00286997834630777,0.027125459094884216
PRAKASH.NS,Basic Materials,30370514944.0,8.696923,0.001258420802180539,0.03251657885616351
PRAKASHSTL.NS,Basic Materials,1536499968.0,4.1415095,0.0018445058233227272,0.027350310333692795
PRAXIS.NS,Consumer Cyclical,3648189184.0,,0.0042157376485828435,0.028799291561240593
PRECAM.NS,Consumer Cyclical,31316819968.0,65.41667,0.004959535486401125,0.04031975457993881
PRECOT.NS,Consumer Cyclical,5810999808.0,19.83818,0.002512422337490813,0.033325723823749126
PRECWIRE.NS,Industrials,33176741888.0,42.392693,0.003381979608262462,0.03829224124920814
PREMEXPLN.NS,Basic Materials,25614520320.0,18.150057,0.0012528150766688269,0.03918019652142337
PREMIER.NS,Industrials,138498816.0,,0.0016687407261750584,0.02958592346145999
PREMIERPOL.NS,Basic Materials,6525439488.0,26.334747,0.004851129677984576,0.042603205169078534
PRESTIGE.NS,Real Estate,680683110400.0,93.48225,0.0007805456067370047,0.0307710623376103
PRICOLLTD.NS,Consumer Cyclical,56784355328.0,34.13187,0.000922773479755623,0.020429644305678
PRIMESECU.NS,Financial Services,11164707840.0,29.503546,0.005263884641250602,0.030079062148382178
PRINCEPIPE.NS,Industrials,51361112064.0,39.070644,-0.002399596430463924,0.01731523066215759
PRIVISCL.NS,Basic Materials,74609688576.0,54.637955,0.004398395934762828,0.02246297602713813
PRSMJOHNSN.NS,Basic Materials,95617695744.0,61.277424,0.002367080586458778,0.03241135839202066
PSB.NS,Financial Services,353665089536.0,52.18,-0.00030976043695358867,0.028392611597370984
PSPPROJECT.NS,Industrials,25222094848.0,26.107918,0.0002138619404229063,0.020808331771961192
PTC.NS,Utilities,53473959936.0,11.877631,-0.0008182248688597307,0.029039517868096013
PTL.NS,Real Estate,5653821440.0,21.46231,0.0002722425765578782,0.018425684535806373
PUNJABCHEM.NS,Basic Materials,13083765760.0,33.225304,0.0008394737423284505,0.027328730689562025
PUNJLLOYD.NS,Unknown,,,0.0,0.0
PURVA.NS,Real Estate,100195606528.0,133.38608,0.0016346960033114515,0.030381951078255108
QUESS.NS,Industrials,105643360256.0,30.029573,0.001108045080011732,0.024181322909043297
QUICKHEAL.NS,Technology,33465427968.0,104.16946,0.003218168246983618,0.04003766609437814
RADAAN.NS,Communication Services,217187664.0,13.299999,0.0069729494822767255,0.034375241932543904
RADICO.NS,Consumer Defensive,313038176256.0,108.685555,0.0030792860667106315,0.02170530132564233
RADIOCITY.NS,Communication Services,4504282112.0,72.333336,-0.001991420570751629,0.020561233480366467
RAIN.NS,Basic Materials,53526097920.0,,0.00036375301605617595,0.021630485987794143
RAJESHEXPO.NS,Consumer Cyclical,76723257344.0,204.25197,-0.0010657102684335333,0.02070793959359798
RAJRATAN.NS,Basic Materials,27621961728.0,37.187286,-0.000602012437076497,0.01917329353321057
RAJSREESUG.NS,Consumer Defensive,2120348928.0,18.9375,0.0007081839640823384,0.034967702008479366
RAJTV.NS,Communication Services,2735831296.0,,-0.005701911222740704,0.03187339276982668
RALLIS.NS,Basic Materials,63912218624.0,42.760418,0.0019450267283193225,0.027568086918787534
RAMANEWS.NS,Consumer Defensive,2768987904.0,,-0.00034179174249701383,0.028759183425893176
RAMASTEEL.NS,Basic Materials,21121986560.0,25.641512,0.0015848111189828967,0.04068490653201111
RAMCOCEM.NS,Basic Materials,204581617664.0,61.360737,0.001167812350861804,0.01602012210830024
RAMCOIND.NS,Industrials,24454125568.0,22.268776,0.002316371141836301,0.025448831037604907
RAMCOSYS.NS,Technology,15699870720.0,,0.0016225205496345865,0.02879509450543335
RAMKY.NS,Industrials,42549727232.0,15.527779,0.0021419254819220307,0.03411345550680295
RANASUG.NS,Consumer Defensive,3154286848.0,21.851065,-5.6916512335867255e-05,0.024287390208935816
RANEENGINE.NS,Consumer Cyclical,3076090112.0,18.623732,0.001925675970869433,0.03636015263395395
RANEHOLDIN.NS,Consumer Cyclical,26460332032.0,21.321331,0.003620135829175541,0.03463527530823173
RATNAMANI.NS,Basic Materials,253610377216.0,0.40741515,0.0012914388418536324,0.015464666042938984
RAYMOND.NS,Consumer Cyclical,106119536640.0,6.301075,-0.001248682438737827,0.04414614126482983
RBL.NS,Consumer Cyclical,7892195328.0,17.391378,0.0010682736078271766,0.031167452719427103
RBLBANK.NS,Financial Services,100447715328.0,8.5598135,-0.0027041694871218153,0.027947149986298783
RCF.NS,Basic Materials,90835427328.0,53.97705,0.0020243640092555593,0.039342652292748324
RCOM.NS,Communication Services,5845270016.0,,0.0028059473762090423,0.028796615959404585
RECLTD.NS,Financial Services,1354923376640.0,9.124845,0.000639662551085534,0.03425305096252907
REDINGTON.NS,Technology,149279801344.0,12.266067,-0.0004506294130437043,0.021391871730579385
REFEX.NS,Energy,67717668864.0,58.49944,0.011253715444754257,0.044866523199069634
RELAXO.NS,Consumer Cyclical,191757713408.0,102.02649,-0.0007364228618027928,0.011290695803872756
RELCAPITAL.NS,Unknown,,,0.0,0.0
RELIANCE.NS,Energy,17372217868288.0,25.577805,-0.0006238401697441649,0.0149431419792086
RELIGARE.NS,Financial Services,82610085888.0,43.87895,0.0015842656280177917,0.023622622824915063
RELINFRA.NS,Utilities,108753092608.0,,0.005033606243416828,0.042167311477938216
REMSONSIND.NS,Consumer Cyclical,6141458944.0,39.216038,-8.492080946532798e-05,0.025185942705715284
RENUKA.NS,Consumer Defensive,90865238016.0,,0.0005106847243982208,0.02755083767774564
REPCOHOME.NS,Financial Services,30048200704.0,6.9253535,0.0002541827254022504,0.023642073908427534
REPL.NS,Industrials,3480639744.0,26.795729,0.0009687198776657651,0.027630271345873373
REPRO.NS,Industrials,7215847424.0,78.12694,-0.0033839283576455282,0.023301413344175893
RESPONIND.NS,Basic Materials,71144611840.0,37.90483,-0.000373385736359789,0.023081298391724358
RGL.NS,Consumer Cyclical,17998059520.0,24.434727,0.0053022660026626044,0.03357526840332573
RHFL.NS,Financial Services,1983890560.0,,0.0007117544523870443,0.031511062016931955
RICOAUTO.NS,Consumer Cyclical,12957585408.0,33.25347,-0.0016191187956289994,0.027173841640993148
RIIL.NS,Industrials,16687000576.0,125.05096,-0.0001904594497786851,0.031195142569788028
RITES.NS,Industrials,136875925504.0,34.353867,-0.0004939814438866721,0.03170143448296754
RKDL.NS,Consumer Defensive,606720000.0,,0.0010091226921047777,0.028750742126322452
RKEC.NS,Industrials,2762517504.0,13.82353,0.002688468025334232,0.03185350578981699
RKFORGE.NS,Industrials,173999964160.0,46.08186,0.0029700034918258896,0.02637131839331318
RMCL.NS,Unknown,,,0.0,0.0
RML.NS,Consumer Cyclical,14899014656.0,623.1292,0.0016279440163133767,0.03590948868644143
RNAVAL.NS,Unknown,,,0.0,0.0
ROHLTD.NS,Consumer Cyclical,9290286080.0,19.535755,-0.0006598691636979402,0.022443703133673606
ROLLT.NS,Real Estate,647836864.0,,-0.0011497722323810526,0.030888685811198063
ROLTA.NS,Technology,632046208.0,,-0.003923180589940748,0.03057013097490206
ROML.NS,Consumer Defensive,760074176.0,117.7907,-0.0004916390716209724,0.027422107300292733
ROSSARI.NS,Basic Materials,45270380544.0,32.568695,0.001297459650337454,0.018249899034060445
ROSSELLIND.NS,Industrials,3392681472.0,11.50902,-0.007738913956141964,0.07692980202125439
ROUTE.NS,Communication Services,92315869184.0,24.689869,0.0005474078725084546,0.026064779370574002
RPGLIFE.NS,Healthcare,41143242752.0,58.136242,0.0047813030651630535,0.02983731719189474
RPOWER.NS,Utilities,176098377728.0,,0.004701308001528331,0.0351510650735828
RPPINFRA.NS,Industrials,9026959360.0,11.6718445,0.004613237780324926,0.03855355343579811
RSSOFTWARE.NS,Technology,6066130432.0,24.325775,0.0007274667550140617,0.036603845904689646
RSWM.NS,Consumer Cyclical,9303528448.0,,0.0009487239450223788,0.025719560420901854
RSYSTEMS.NS,Technology,57986215936.0,40.81182,0.0017809387749354855,0.028386583399426776
RTNPOWER.NS,Utilities,74751934464.0,0.73495245,0.0019939323047781787,0.03180886339775535
RUBYMILLS.NS,Consumer Cyclical,8028944384.0,17.449127,0.0021816976981890706,0.030583837216689776
RUCHINFRA.NS,Industrials,3136773120.0,35.10811,0.000465324121415998,0.03206592759043562
RUCHIRA.NS,Basic Materials,3818668032.0,9.009193,0.0003520254723267087,0.018559319931442064
RUPA.NS,Consumer Cyclical,21809620992.0,28.657263,0.000866954810696738,0.02455469728622093
RUSHIL.NS,Consumer Cyclical,10183162880.0,24.945944,0.0020562322686934705,0.03382569821965533
RVHL.NS,Real Estate,3288901888.0,,0.0016466089461901064,0.0339050879922984
RVNL.NS,Industrials,934298320896.0,69.449615,0.0052471728203531505,0.04380934554335791
S&SPOWER.NS,Industrials,4923653120.0,109.93037,0.0031881121754316075,0.027730068376262115
SABEVENTS.NS,Communication Services,157045824.0,,0.0018549114259076935,0.02638198478557242
SADBHAV.NS,Industrials,5190023168.0,,0.0012940366156915654,0.03782588210633858
SADBHIN.NS,Industrials,2271851776.0,,0.0003666417722021089,0.03390752071953646
SAFARI.NS,Consumer Cyclical,109238214656.0,67.570305,0.0010527649651052781,0.021262725279655455
SAGARDEEP.NS,Basic Materials,465837600.0,58.10638,0.0002957799630846223,0.030027260446204542
SAGCEM.NS,Basic Materials,28601526272.0,,0.0003282586621652115,0.02556038548187179
SAIL.NS,Basic Materials,488847998976.0,19.346972,-0.0017611186917777496,0.03107209494821894
SAKAR.NS,Healthcare,6799019008.0,58.87006,-0.0004532674724465613,0.02217798005752611
SAKHTISUG.NS,Consumer Defensive,4189427200.0,4.3145657,0.0007206600923291573,0.030419961920302843
SAKSOFT.NS,Technology,29906302976.0,31.97015,0.0016273473205846215,0.0317076545813834
SAKUMA.NS,Consumer Defensive,6615755776.0,12.352941,-0.0007780378214769943,0.04666062452453394
SALASAR.NS,Basic Materials,30857381888.0,52.558826,-0.0001961362352652536,0.030055784175074866
SALONA.NS,Consumer Cyclical,1663181440.0,26.25,0.0013223913564944568,0.02537921237642228
SALSTEEL.NS,Basic Materials,2283055360.0,383.85715,0.0034458697673747595,0.03253411575720772
SALZERELEC.NS,Industrials,18042542080.0,37.17122,0.0033853926356537177,0.03179253605696006
SAMBHAAV.NS,Communication Services,1091243904.0,38.066666,0.0012265501597237263,0.03607607870554662
SANCO.NS,Industrials,41444524.0,33.583336,-0.004466157957146494,0.03299558951193316
SANDESH.NS,Communication Services,12518306816.0,6.0752335,0.002982450921992939,0.028668784778401204
SANDHAR.NS,Consumer Cyclical,29258698752.0,24.940996,0.0002931112307028041,0.024537596780635655
SANGAMIND.NS,Consumer Cyclical,18968719360.0,51.017406,3.89097758389596e-05,0.026810525861751828
SANGHIIND.NS,Basic Materials,22433028096.0,,0.00013640646575523619,0.02155282798043387
SANGHVIMOV.NS,Industrials,35712589824.0,19.01438,-0.0030137289121718014,0.03654397756636291
SANGINITA.NS,Basic Materials,303076160.0,48.121212,-0.0021163061830218703,0.029530140624922145
SANOFI.NS,Healthcare,148611121152.0,28.011547,-0.0008571712956756086,0.036559070889273695
SANWARIA.NS,Consumer Defensive,397493984.0,,0.003924072310448282,0.030489642791696768
SARDAEN.NS,Basic Materials,163170320384.0,29.584133,0.004840529596942262,0.031780870864712346
SAREGAMA.NS,Communication Services,95135186944.0,50.754623,0.0015595650175473281,0.033351050348670974
SARLAPOLY.NS,Consumer Cyclical,7685616128.0,13.737314,0.0021662160767948126,0.036420902235399524
SASKEN.NS,Technology,26360494080.0,40.818714,0.0012744608710946483,0.026543633705946933
SASTASUNDR.NS,Healthcare,10810811392.0,27.939968,0.0015306826971385953,0.026389663410682815
SATIA.NS,Basic Materials,11174979584.0,6.2514033,-0.00015941268043682478,0.017971823246158047
SATIN.NS,Financial Services,16945852416.0,3.5897021,-0.0034541086274536667,0.02119999885430987
SBICARD.NS,Financial Services,665342050304.0,30.120588,-0.00015014893640114658,0.013208155636799149
SBILIFE.NS,Financial Services,1572964270080.0,71.95004,0.0008713813599921405,0.0165287571276193
SBIN.NS,Financial Services,7524793188352.0,11.086785,0.000465731198426921,0.02057393265497608
SCHAEFFLER.NS,Consumer Cyclical,544461553664.0,59.882244,-0.00041364350331122424,0.023213372829889556
SCHAND.NS,Communication Services,7546384384.0,14.517615,-0.00034857792776531404,0.020672703235515448
SCHNEIDER.NS,Industrials,186118799360.0,99.987144,0.00041224087619705775,0.03127404965697599
SCI.NS,Industrials,98935742464.0,12.375874,0.000991038702941685,0.03885181430468321
SDBL.NS,Consumer Defensive,21058785280.0,23.117773,-0.0004164735960587489,0.025904230041422355
SEAMECLTD.NS,Industrials,33728804864.0,23.47549,0.002451277544504066,0.026687393055830344
SELAN.NS,Energy,13816827904.0,23.981506,0.003945612830917878,0.0421576880274733
SEQUENT.NS,Healthcare,53622693888.0,1014.8572,0.0053987547519048695,0.03642129836240546
SESHAPAPER.NS,Basic Materials,19043414016.0,9.50425,-0.00032473813634425054,0.01961504616577099
SETCO.NS,Consumer Cyclical,1476787712.0,,-0.00014783835029802628,0.030248930266124335
SETUINFRA.NS,Industrials,129448440.0,99.0,0.003968410304070905,0.03465822761571946
SEYAIND.NS,Basic Materials,830328128.0,,0.0028880899857277854,0.030440215797791347
SFL.NS,Consumer Cyclical,91778310144.0,60.61378,-0.000518526946905185,0.014265215880883798
SGL.NS,Consumer Cyclical,460029760.0,,0.0017349752202969596,0.04151127599356493
SHAHALLOYS.NS,Basic Materials,1504615168.0,,0.0021791298418725614,0.043022032642549835
SHAKTIPUMP.NS,Industrials,93905510400.0,27.548195,0.0067149473795853,0.033373413666608516
SHALBY.NS,Healthcare,24003313664.0,45.483738,-0.0011742904756344332,0.02685666533742176
SHALPAINTS.NS,Basic Materials,9626789888.0,,-0.0023229284699439238,0.025170230100250882
